#time,Andrea:member_47,Tony:member_48,Freddie:member_1057,Betty:member_1067,
20070340,55,55,56,56,
20070341,55,55,56,56,
20070342,55,55,56,56,
20070343,55,55,56,259,
20070344,55,55,56,259,
20070345,55,55,56,56,
20070346,55,55,56,56,
20070347,55,55,56,56,
20070348,55,55,56,56,
20070349,55,55,56,56,
20070350,55,55,56,56,
20070351,55,55,56,56,
20070352,55,55,56,56,
20070353,55,55,56,56,
20070354,55,55,56,56,
20070355,55,55,56,56,
20070356,55,55,56,56,
20070357,55,55,56,56,
20070358,55,55,56,56,
20070359,55,55,56,56,
20070360,55,55,56,56,
20070361,55,55,56,56,
20070362,55,55,56,56,
20070363,55,55,56,56,
20070364,55,55,56,56,
20070365,55,55,56,56,
20070366,55,55,56,56,
20070367,55,55,56,56,
20070368,55,55,56,56,
20070369,55,55,56,56,
20070370,55,55,56,56,
20070371,55,55,56,56,
20070372,55,55,56,56,
20070373,55,55,56,259,
20070374,55,55,56,259,
20070375,55,55,56,259,
20070376,55,55,56,259,
20070377,55,55,56,56,
20070378,55,55,56,56,
20070379,55,55,56,56,
20070380,55,55,56,56,
20070381,55,55,56,56,
20070382,55,55,56,56,
20070383,55,55,56,259,
20070384,55,55,56,259,
20070385,55,55,56,56,
20070386,55,55,56,56,
20070387,55,55,56,56,
20070388,55,55,56,56,
20070389,55,55,56,56,
20070390,55,55,56,56,
20070391,55,55,56,56,
20070392,55,55,56,56,
20070393,55,55,56,259,
20070394,55,55,56,259,
20070395,55,55,56,259,
20070396,55,55,56,259,
20070397,55,55,56,56,
20070398,55,55,56,56,
20070399,55,55,56,56,
20070400,55,55,56,56,
20070401,55,55,56,56,
20070402,55,55,56,56,
20070403,55,55,56,259,
20070404,55,55,56,259,
20070405,55,55,56,56,
20070406,55,55,56,56,
20070407,55,55,56,56,
20070408,55,55,56,56,
20070409,55,55,56,56,
20070410,55,55,56,56,
20070411,55,55,56,56,
20070412,55,55,56,56,
20070413,55,55,56,259,
20070414,55,55,56,259,
20070415,55,55,56,56,
20070416,55,55,56,56,
20070417,55,55,56,56,
20070418,55,55,56,56,
20070419,55,55,56,56,
20070420,55,55,56,56,
20070421,55,55,56,56,
20070422,55,55,56,56,
20070423,55,55,56,259,
20070424,55,55,56,259,
20070425,55,55,56,56,
20070426,55,55,56,56,
20070427,55,55,56,56,
20070428,55,55,56,56,
20070429,55,55,56,56,
20070430,55,55,56,56,
20070431,55,55,56,56,
20070432,55,55,56,56,
20070433,55,55,56,56,
20070434,55,55,56,56,
20070435,55,55,56,56,
20070436,55,55,56,56,
20070437,55,55,56,56,
20070438,55,55,56,56,
20070439,55,55,56,56,
20070440,55,55,56,56,
20070441,55,55,56,56,
20070442,55,55,56,56,
20070443,55,55,56,259,
20070444,55,55,56,259,
20070445,55,55,56,259,
20070446,55,55,56,259,
20070447,55,55,56,56,
20070448,55,55,56,56,
20070449,55,55,56,56,
20070450,55,55,56,56,
20070451,55,55,56,56,
20070452,55,55,56,56,
20070453,55,55,56,259,
20070454,55,55,56,259,
20070455,55,55,56,259,
20070456,55,55,56,259,
20070457,55,55,56,56,
20070458,55,55,56,56,
20070459,55,55,56,56,
20070460,55,55,56,56,
20070461,55,55,56,56,
20070462,55,55,56,56,
20070463,55,55,56,259,
20070464,55,55,56,259,
20070465,55,55,56,259,
20070466,55,55,56,259,
20070467,55,55,56,259,
20070468,55,55,56,56,
20070469,55,55,56,56,
20070470,55,55,56,56,
20070471,55,55,56,56,
20070472,55,55,56,56,
20070473,55,55,56,56,
20070474,55,55,56,56,
20070475,55,55,56,56,
20070476,55,55,56,56,
20070477,55,55,56,56,
20070478,55,55,56,56,
20070479,55,55,56,56,
20070480,55,55,56,56,
20070481,55,55,56,56,
20070482,55,55,56,56,
20070483,55,55,56,56,
20070484,55,55,56,56,
20070485,55,55,56,56,
20070486,55,55,56,56,
20070487,55,55,56,56,
20070488,55,55,56,56,
20070489,55,55,56,56,
20070490,55,55,56,56,
20070491,55,55,56,56,
20070492,55,55,56,56,
20070493,55,55,56,56,
20070494,55,55,56,56,
20070495,55,55,56,56,
20070496,55,55,56,56,
20070497,55,55,56,56,
20070498,55,55,56,56,
20070499,55,55,56,56,
20070500,55,55,56,56,
20070501,55,55,56,56,
20070502,55,55,56,56,
20070503,55,55,56,56,
20070504,55,55,56,56,
20070505,55,55,56,56,
20070506,55,55,56,56,
20070507,55,55,56,56,
20070508,55,55,56,56,
20070509,55,55,56,56,
20070510,55,55,56,56,
20070511,55,55,56,56,
20070512,55,55,56,56,
20070513,55,55,56,259,
20070514,55,55,56,259,
20070515,55,55,56,259,
20070516,55,55,56,259,
20070517,55,55,56,56,
20070518,55,55,56,56,
20070519,55,55,56,56,
20070520,55,55,56,56,
20070521,55,55,56,56,
20070522,55,55,56,56,
20070523,55,55,56,259,
20070524,55,55,56,259,
20070525,55,55,56,259,
20070526,55,55,56,259,
20070527,55,55,56,259,
20070528,55,55,56,56,
20070529,55,55,56,56,
20070530,55,55,56,56,
20070531,55,55,56,56,
20070532,55,55,56,56,
20070533,55,55,56,259,
20070534,55,55,56,259,
20070535,55,55,56,259,
20070536,55,55,56,259,
20070537,55,55,56,259,
20070538,55,55,56,56,
20070539,55,55,56,56,
20070540,55,55,56,56,
20070541,55,55,56,56,
20070542,55,55,56,56,
20070543,55,55,56,259,
20070544,55,55,56,259,
20070545,55,55,56,56,
20070546,55,55,56,56,
20070547,55,55,56,56,
20070548,55,55,56,56,
20070549,55,55,56,56,
20070550,55,55,56,56,
20070551,55,55,56,56,
20070552,55,55,56,56,
20070553,55,55,56,56,
20070554,55,55,56,56,
20070555,55,55,56,56,
20070556,55,55,56,56,
20070557,55,55,56,56,
20070558,55,55,56,56,
20070559,55,55,56,56,
20070560,55,55,56,56,
20070561,55,55,56,56,
20070562,55,55,56,56,
20070563,55,55,56,56,
20070564,55,55,56,56,
20070565,55,55,56,56,
20070566,55,55,56,56,
20070567,55,55,56,56,
20070568,55,55,56,56,
20070569,55,55,56,56,
20070570,55,55,56,56,
20070571,55,55,56,56,
20070572,55,55,56,56,
20070573,55,55,56,56,
20070574,55,55,56,56,
20070575,55,55,56,56,
20070576,55,55,56,56,
20070577,55,55,56,56,
20070578,55,55,56,56,
20070579,55,55,56,56,
20070580,55,55,56,56,
20070581,55,55,56,56,
20070582,55,55,56,56,
20070583,55,55,56,56,
20070584,55,55,56,56,
20070585,55,55,56,56,
20070586,55,55,56,56,
20070587,55,55,56,56,
20070588,55,55,56,56,
20070589,55,55,56,56,
20070590,55,55,56,56,
20070591,55,55,56,56,
20070592,55,55,56,56,
20070593,55,55,56,259,
20070594,55,55,56,259,
20070595,55,55,56,259,
20070596,55,55,56,259,
20070597,55,55,56,56,
20070598,55,55,56,56,
20070599,55,55,56,56,
20070600,55,55,56,56,
20070601,55,55,56,56,
20070602,55,55,56,56,
20070603,55,55,56,259,
20070604,55,55,56,259,
20070605,55,55,56,259,
20070606,55,55,56,259,
20070607,55,55,56,56,
20070608,55,55,56,56,
20070609,55,55,56,56,
20070610,55,55,56,56,
20070611,55,55,56,56,
20070612,55,55,56,56,
20070613,55,55,56,259,
20070614,55,55,56,259,
20070615,55,55,56,56,
20070616,55,55,56,56,
20070617,55,55,56,56,
20070618,55,55,56,56,
20070619,55,55,56,56,
20070620,55,55,56,56,
20070621,55,55,56,56,
20070622,55,55,56,56,
20070623,55,55,56,56,
20070624,55,55,56,56,
20070625,55,55,56,56,
20070626,55,55,56,56,
20070627,55,55,56,56,
20070628,55,55,56,56,
20070629,55,55,56,56,
20070630,55,55,56,56,
20070631,55,55,56,56,
20070632,55,55,56,56,
20070633,55,55,56,56,
20070634,55,55,56,56,
20070635,55,55,56,56,
20070636,55,55,56,56,
20070637,55,55,56,56,
20070638,55,55,56,56,
20070639,55,55,56,56,
20070640,55,55,56,56,
20070641,55,55,56,56,
20070642,55,55,56,56,
20070643,55,55,56,56,
20070644,55,55,56,56,
20070645,55,55,56,56,
20070646,55,55,56,56,
20070647,55,55,56,56,
20070648,55,55,56,56,
20070649,55,55,56,56,
20070650,55,55,56,56,
20070651,55,55,56,56,
20070652,55,55,56,56,
20070653,55,55,56,259,
20070654,55,55,56,259,
20070655,55,55,56,56,
20070656,55,55,56,56,
20070657,55,55,56,56,
20070658,55,55,56,56,
20070659,55,55,56,56,
20070660,55,55,56,56,
20070661,55,55,56,56,
20070662,55,55,56,56,
20070663,55,55,56,259,
20070664,55,55,56,259,
20070665,55,55,56,259,
20070666,55,55,56,259,
20070667,55,55,56,56,
20070668,55,55,56,56,
20070669,55,55,56,56,
20070670,55,55,56,56,
20070671,55,55,56,56,
20070672,55,55,56,56,
20070673,55,55,56,259,
20070674,55,55,56,259,
20070675,55,55,56,259,
20070676,55,55,56,259,
20070677,55,55,56,56,
20070678,55,55,56,56,
20070679,55,55,56,56,
20070680,55,55,56,56,
20070681,55,55,56,56,
20070682,55,55,56,56,
20070683,55,55,56,259,
20070684,55,55,56,259,
20070685,55,55,56,56,
20070686,55,55,56,56,
20070687,55,55,56,56,
20070688,55,55,56,56,
20070689,55,55,56,56,
20070690,55,55,56,56,
20070691,55,55,56,56,
20070692,55,55,56,56,
20070693,55,55,56,259,
20070694,55,55,56,259,
20070695,55,55,56,56,
20070696,55,55,56,56,
20070697,55,55,56,56,
20070698,55,55,56,56,
20070699,55,55,56,56,
20070700,55,55,56,56,
20070701,55,55,56,56,
20070702,55,55,56,56,
20070703,55,55,56,56,
20070704,55,55,56,56,
20070705,55,55,56,56,
20070706,55,55,56,56,
20070707,55,55,56,56,
20070708,55,55,56,56,
20070709,55,55,56,56,
20070710,55,55,56,56,
20070711,55,55,56,56,
20070712,55,55,56,56,
20070713,55,55,56,56,
20070714,55,55,56,56,
20070715,55,55,56,56,
20070716,55,55,56,56,
20070717,55,55,56,56,
20070718,55,55,56,56,
20070719,55,55,56,56,
20070720,55,55,56,56,
20070721,55,55,56,56,
20070722,55,55,56,56,
20070723,55,55,56,56,
20070724,55,55,56,56,
20070725,55,55,56,56,
20070726,55,55,56,56,
20070727,55,55,56,56,
20070728,55,55,56,56,
20070729,55,55,56,56,
20070730,55,55,56,56,
20070731,55,55,56,56,
20070732,55,55,56,56,
20070733,55,55,56,259,
20070734,55,55,56,259,
20070735,55,55,56,56,
20070736,55,55,56,56,
20070737,55,55,56,56,
20070738,55,55,56,56,
20070739,55,55,56,56,
20070740,55,55,56,56,
20070741,55,55,56,56,
20070742,55,55,56,56,
20070743,55,55,56,56,
20070744,55,55,56,56,
20070745,55,55,56,56,
20070746,55,55,56,56,
20070747,55,55,56,56,
20070748,55,55,56,56,
20070749,55,55,56,56,
20070750,55,55,56,56,
20070751,55,55,56,56,
20070752,55,55,56,56,
20070753,55,55,56,259,
20070754,55,55,56,259,
20070755,55,55,56,56,
20070756,55,55,56,56,
20070757,55,55,56,56,
20070758,55,55,56,56,
20070759,55,55,56,56,
20070760,55,55,56,56,
20070761,55,55,56,56,
20070762,55,55,56,56,
20070763,55,55,56,56,
20070764,55,55,56,56,
20070765,55,55,56,56,
20070766,55,55,56,56,
20070767,55,55,56,56,
20070768,55,55,56,56,
20070769,55,55,56,56,
20070770,55,55,56,56,
20070771,55,55,56,56,
20070772,55,55,56,56,
20070773,55,55,56,56,
20070774,55,55,56,56,
20070775,55,55,56,56,
20070776,55,55,56,56,
20070777,55,55,56,56,
20070778,55,55,56,56,
20070779,55,55,56,56,
20070780,55,55,56,56,
20070781,55,55,56,56,
20070782,55,55,56,56,
20070783,55,55,56,56,
20070784,55,55,56,56,
20070785,55,55,56,56,
20070786,55,55,56,56,
20070787,55,55,56,56,
20070788,55,55,56,56,
20070789,55,55,56,56,
20070790,55,55,56,56,
20070791,55,55,56,56,
20070792,55,55,56,56,
20070793,55,55,56,259,
20070794,55,55,56,259,
20070795,55,55,56,56,
20070796,55,55,56,56,
20070797,55,55,56,56,
20070798,55,55,56,56,
20070799,55,55,56,56,
20070800,55,55,56,56,
20070801,55,55,56,56,
20070802,55,55,56,56,
20070803,55,55,56,56,
20070804,55,55,56,56,
20070805,55,55,56,56,
20070806,55,55,56,56,
20070807,55,55,56,56,
20070808,55,55,56,56,
20070809,55,55,56,56,
20070810,55,55,56,56,
20070811,55,55,56,56,
20070812,55,55,56,56,
20070813,55,55,56,259,
20070814,55,55,56,259,
20070815,55,55,56,259,
20070816,55,55,56,259,
20070817,55,55,56,259,
20070818,55,55,56,56,
20070819,55,55,56,56,
20070820,55,55,56,56,
20070821,55,55,56,56,
20070822,55,55,56,56,
20070823,55,55,56,259,
20070824,55,55,56,259,
20070825,55,55,56,56,
20070826,55,55,56,56,
20070827,55,55,56,56,
20070828,55,55,56,56,
20070829,55,55,56,56,
20070830,55,55,56,56,
20070831,55,55,56,56,
20070832,55,55,56,56,
20070833,55,55,56,259,
20070834,55,55,56,259,
20070835,55,55,56,56,
20070836,55,55,56,56,
20070837,55,55,56,56,
20070838,55,55,56,56,
20070839,55,55,56,56,
20070840,55,55,56,56,
20070841,55,55,56,56,
20070842,55,55,56,56,
20070843,55,55,56,56,
20070844,55,55,56,56,
20070845,55,55,56,56,
20070846,55,55,56,56,
20070847,55,55,56,56,
20070848,55,55,56,56,
20070849,55,55,56,56,
20070850,55,55,56,56,
20070851,55,55,56,56,
20070852,55,55,56,56,
20070853,55,55,56,56,
20070854,55,55,56,56,
20070855,55,55,56,56,
20070856,55,55,56,56,
20070857,55,55,56,56,
20070858,55,55,56,56,
20070859,55,55,56,56,
20070860,55,55,56,56,
20070861,55,55,56,56,
20070862,55,55,56,56,
20070863,55,55,56,259,
20070864,55,55,56,259,
20070865,55,55,56,56,
20070866,55,55,56,56,
20070867,55,55,56,56,
20070868,55,55,56,56,
20070869,55,55,56,56,
20070870,55,55,56,56,
20070871,55,55,56,56,
20070872,55,55,56,56,
20070873,55,55,56,259,
20070874,55,55,56,259,
20070875,55,55,56,56,
20070876,55,55,56,56,
20070877,55,55,56,56,
20070878,55,55,56,56,
20070879,55,55,56,56,
20070880,55,55,56,56,
20070881,55,55,56,56,
20070882,55,55,56,56,
20070883,55,55,56,56,
20070884,55,55,56,56,
20070885,55,55,56,56,
20070886,55,55,56,56,
20070887,55,55,56,56,
20070888,55,55,56,56,
20070889,55,55,56,56,
20070890,55,55,56,56,
20070891,55,55,56,56,
20070892,55,55,56,56,
20070893,55,55,56,259,
20070894,55,55,56,259,
20070895,55,55,56,56,
20070896,55,55,56,56,
20070897,55,55,56,56,
20070898,55,55,56,56,
20070899,55,55,56,56,
20070900,55,55,56,56,
20070901,55,55,56,56,
20070902,55,55,56,56,
20070903,55,55,56,259,
20070904,55,55,56,259,
20070905,55,55,56,56,
20070906,55,55,56,56,
20070907,55,55,56,56,
20070908,55,55,56,56,
20070909,55,55,56,56,
20070910,55,55,56,56,
20070911,55,55,56,56,
20070912,55,55,56,56,
20070913,55,55,56,56,
20070914,55,55,56,56,
20070915,55,55,56,56,
20070916,55,55,56,56,
20070917,55,55,56,56,
20070918,55,55,56,56,
20070919,55,55,56,56,
20070920,55,55,56,56,
20070921,55,55,56,56,
20070922,55,55,56,56,
20070923,55,55,56,56,
20070924,55,55,56,56,
20070925,55,55,56,56,
20070926,55,55,56,56,
20070927,55,55,56,56,
20070928,55,55,56,56,
20070929,55,55,56,56,
20070930,55,55,56,56,
20070931,55,55,56,56,
20070932,55,55,56,56,
20070933,55,55,56,56,
20070934,55,55,56,56,
20070935,55,55,56,56,
20070936,55,55,56,56,
20070937,55,55,56,56,
20070938,55,55,56,56,
20070939,55,55,56,56,
20070940,55,55,56,56,
20070941,55,55,56,56,
20070942,55,55,56,56,
20070943,55,55,56,259,
20070944,55,55,56,259,
20070945,55,55,56,259,
20070946,55,55,56,259,
20070947,55,55,56,56,
20070948,55,55,56,56,
20070949,55,55,56,56,
20070950,55,55,56,56,
20070951,55,55,56,56,
20070952,55,55,56,56,
20070953,55,55,56,56,
20070954,55,55,56,56,
20070955,55,55,56,56,
20070956,55,55,56,56,
20070957,55,55,56,56,
20070958,55,55,56,56,
20070959,55,55,56,56,
20070960,55,55,56,56,
20070961,55,55,56,56,
20070962,55,55,56,56,
20070963,55,55,56,56,
20070964,55,55,56,56,
20070965,55,55,56,56,
20070966,55,55,56,56,
20070967,55,55,56,56,
20070968,55,55,56,56,
20070969,55,55,56,56,
20070970,55,55,56,56,
20070971,55,55,56,56,
20070972,55,55,56,56,
20070973,55,55,56,56,
20070974,55,55,56,56,
20070975,55,55,56,56,
20070976,55,55,56,56,
20070977,55,55,56,56,
20070978,55,55,56,56,
20070979,55,55,56,56,
20070980,55,55,56,56,
20070981,55,55,56,56,
20070982,55,55,56,56,
20070983,55,55,56,56,
20070984,55,55,56,56,
20070985,55,55,56,56,
20070986,55,55,56,56,
20070987,55,55,56,56,
20070988,55,55,56,56,
20070989,55,55,56,56,
20070990,55,55,56,56,
20070991,55,55,56,56,
20070992,55,55,56,56,
20070993,55,55,56,56,
20070994,55,55,56,56,
20070995,55,55,56,56,
20070996,55,55,56,56,
20070997,55,55,56,56,
20070998,55,55,56,56,
20070999,55,55,56,56,
20071000,55,55,56,56,
20071001,55,55,56,56,
20071002,55,55,56,56,
20071003,55,55,56,259,
20071004,55,55,56,259,
20071005,55,55,56,56,
20071006,55,55,56,56,
20071007,55,55,56,56,
20071008,55,55,56,56,
20071009,55,55,56,56,
20071010,55,55,56,56,
20071011,55,55,56,56,
20071012,55,55,56,56,
20071013,55,55,56,259,
20071014,55,55,56,259,
20071015,55,55,56,56,
20071016,55,55,56,56,
20071017,55,55,56,56,
20071018,55,55,56,56,
20071019,55,55,56,56,
20071020,55,55,56,56,
20071021,55,55,56,56,
20071022,55,55,56,56,
20071023,55,55,56,259,
20071024,55,55,56,259,
20071025,55,55,56,259,
20071026,55,55,56,259,
20071027,55,55,56,259,
20071028,55,55,56,56,
20071029,55,55,56,56,
20071030,55,55,56,56,
20071031,55,55,56,56,
20071032,55,55,56,56,
20071033,55,55,56,259,
20071034,55,55,56,259,
20071035,55,55,56,56,
20071036,55,55,56,56,
20071037,55,55,56,56,
20071038,55,55,56,56,
20071039,55,55,56,56,
20071040,55,55,56,56,
20071041,55,55,56,56,
20071042,55,55,56,56,
20071043,55,55,56,259,
20071044,55,55,56,259,
20071045,55,55,56,56,
20071046,55,55,56,56,
20071047,55,55,56,56,
20071048,55,55,56,56,
20071049,55,55,56,56,
20071050,55,55,56,56,
20071051,55,55,56,56,
20071052,55,55,56,56,
20071053,55,55,56,56,
20071054,55,55,56,56,
20071055,55,55,56,56,
20071056,55,55,56,56,
20071057,55,55,56,56,
20071058,55,55,56,56,
20071059,55,55,56,56,
20071060,55,55,56,56,
20071061,55,55,56,56,
20071062,55,55,56,56,
20071063,55,55,56,56,
20071064,55,55,56,56,
20071065,55,55,56,56,
20071066,55,55,56,56,
20071067,55,55,56,56,
20071068,55,55,56,56,
20071069,55,55,56,56,
20071070,55,55,56,56,
20071071,55,55,56,56,
20071072,55,55,56,56,
20071073,55,55,56,259,
20071074,55,55,56,259,
20071075,55,55,56,56,
20071076,55,55,56,56,
20071077,55,55,56,56,
20071078,55,55,56,56,
20071079,55,55,56,56,
20071080,55,55,56,56,
20071081,55,55,56,56,
20071082,55,55,56,56,
20071083,55,55,56,259,
20071084,55,55,56,259,
20071085,55,55,56,56,
20071086,55,55,56,56,
20071087,55,55,56,56,
20071088,55,55,56,56,
20071089,55,55,56,56,
20071090,55,55,56,56,
20071091,55,55,56,56,
20071092,55,55,56,56,
20071093,55,55,56,259,
20071094,55,55,56,259,
20071095,55,55,56,259,
20071096,55,55,56,259,
20071097,55,55,56,259,
20071098,55,55,56,56,
20071099,55,55,56,56,
20071100,55,55,56,56,
20071101,55,55,56,56,
20071102,55,55,56,56,
20071103,55,55,56,259,
20071104,55,55,56,259,
20071105,55,55,56,56,
20071106,55,55,56,56,
20071107,55,55,56,56,
20071108,55,55,56,56,
20071109,55,55,56,56,
20071110,55,55,56,56,
20071111,55,55,56,56,
20071112,55,55,56,56,
20071113,55,55,56,259,
20071114,55,55,56,259,
20071115,55,55,56,56,
20071116,55,55,56,56,
20071117,55,55,56,56,
20071118,55,55,56,56,
20071119,55,55,56,56,
20071120,55,55,56,56,
20071121,55,55,56,56,
20071122,55,55,56,56,
20071123,55,55,56,56,
20071124,55,55,56,56,
20071125,55,55,56,56,
20071126,55,55,56,56,
20071127,55,55,56,56,
20071128,55,55,56,56,
20071129,55,55,56,56,
20071130,55,55,56,56,
20071131,55,55,56,56,
20071132,55,55,56,56,
20071133,55,55,56,56,
20071134,55,55,56,56,
20071135,55,55,56,56,
20071136,55,55,56,56,
20071137,55,55,56,56,
20071138,55,55,56,56,
20071139,55,55,56,56,
20071140,55,55,56,56,
20071141,55,55,56,56,
20071142,55,55,56,56,
20071143,55,55,56,259,
20071144,55,55,56,259,
20071145,55,55,56,56,
20071146,55,55,56,56,
20071147,55,55,56,56,
20071148,55,55,56,56,
20071149,55,55,56,56,
20071150,55,55,56,56,
20071151,55,55,56,56,
20071152,55,55,56,56,
20071153,55,55,56,259,
20071154,55,55,56,259,
20071155,55,55,56,56,
20071156,55,55,56,56,
20071157,55,55,56,56,
20071158,55,55,56,56,
20071159,55,55,56,56,
20071160,55,55,56,56,
20071161,55,55,56,56,
20071162,55,55,56,56,
20071163,55,55,56,259,
20071164,55,55,56,259,
20071165,55,55,56,56,
20071166,55,55,56,56,
20071167,55,55,56,56,
20071168,55,55,56,56,
20071169,55,55,56,56,
20071170,55,55,56,56,
20071171,55,55,56,56,
20071172,55,55,56,56,
20071173,55,55,56,259,
20071174,55,55,56,259,
20071175,55,55,56,56,
20071176,55,55,56,56,
20071177,55,55,56,56,
20071178,55,55,56,56,
20071179,55,55,56,56,
20071180,55,55,56,56,
20071181,55,55,56,56,
20071182,55,55,56,56,
20071183,55,55,56,259,
20071184,55,55,56,259,
20071185,55,55,56,56,
20071186,55,55,56,56,
20071187,55,55,56,56,
20071188,55,55,56,56,
20071189,55,55,56,56,
20071190,55,55,56,56,
20071191,55,55,56,56,
20071192,55,55,56,56,
20071193,55,55,56,56,
20071194,55,55,56,56,
20071195,55,55,56,56,
20071196,55,55,56,56,
20071197,55,55,56,56,
20071198,55,55,56,56,
20071199,55,55,56,56,
20071200,55,55,56,56,
20071201,55,55,56,56,
20071202,55,55,56,56,
20071203,55,55,56,56,
20071204,55,55,56,56,
20071205,55,55,56,56,
20071206,55,55,56,56,
20071207,55,55,56,56,
20071208,55,55,56,56,
20071209,55,55,56,56,
20071210,55,55,56,56,
20071211,55,55,56,56,
20071212,55,55,56,56,
20071213,55,55,56,56,
20071214,55,55,56,56,
20071215,55,55,56,56,
20071216,55,55,56,56,
20071217,55,55,56,56,
20071218,55,55,56,56,
20071219,55,55,56,56,
20071220,55,55,56,56,
20071221,55,55,56,56,
20071222,55,55,56,56,
20071223,55,55,56,56,
20071224,55,55,56,56,
20071225,55,55,56,56,
20071226,55,55,56,56,
20071227,55,55,56,56,
20071228,55,55,56,56,
20071229,55,55,56,56,
20071230,55,55,56,56,
20071231,55,55,56,56,
20071232,55,55,56,56,
20071233,55,55,56,56,
20071234,55,55,56,56,
20071235,55,55,56,56,
20071236,55,55,56,56,
20071237,55,55,56,56,
20071238,55,55,56,56,
20071239,55,55,56,56,
20071240,55,55,56,56,
20071241,55,55,56,56,
20071242,55,55,56,56,
20071243,55,55,56,259,
20071244,55,55,56,259,
20071245,55,55,56,56,
20071246,55,55,56,56,
20071247,55,55,56,56,
20071248,55,55,56,56,
20071249,55,55,56,56,
20071250,55,55,56,56,
20071251,55,55,56,56,
20071252,55,55,56,56,
20071253,55,55,56,259,
20071254,55,55,56,259,
20071255,55,55,56,56,
20071256,55,55,56,56,
20071257,55,55,56,56,
20071258,55,55,56,56,
20071259,55,55,56,56,
20071260,55,55,56,56,
20071261,55,55,56,56,
20071262,55,55,56,56,
20071263,55,55,56,56,
20071264,55,55,56,56,
20071265,55,55,56,56,
20071266,55,55,56,56,
20071267,55,55,56,56,
20071268,55,55,56,56,
20071269,55,55,56,56,
20071270,55,55,56,56,
20071271,55,55,56,56,
20071272,55,55,56,56,
20071273,55,55,56,56,
20071274,55,55,56,56,
20071275,55,55,56,56,
20071276,55,55,56,56,
20071277,55,55,56,56,
20071278,55,55,56,56,
20071279,55,55,56,56,
20071280,55,55,56,56,
20071281,55,55,56,56,
20071282,55,55,56,56,
20071283,55,55,56,259,
20071284,55,55,56,259,
20071285,55,55,56,259,
20071286,55,55,56,259,
20071287,55,55,56,56,
20071288,55,55,56,56,
20071289,55,55,56,56,
20071290,55,55,56,56,
20071291,55,55,56,56,
20071292,55,55,56,56,
20071293,55,55,56,259,
20071294,55,55,56,259,
20071295,55,55,56,56,
20071296,55,55,56,56,
20071297,55,55,56,56,
20071298,55,55,56,56,
20071299,55,55,56,56,
